,Sno,MovieName,Director1,Director2,Director3,Duration,Genre1,Genre2,Genre3,Ratings
989,990,Redirected,Emilis Velyvis,,,99,Action,Comedy,Crime,6.4
990,991,Operation Fortune: Ruse de Guerre,Guy Ritchie,,,114,Action,Comedy,Thriller,6.3
991,992,Black Adam,Jaume Collet-Serra,,,125,Action,Adventure,Fantasy,6.3
992,993,Uncharted,Ruben Fleischer,,,116,Action,Adventure,,6.3
993,994,Eternals,Chloé Zhao,,,156,Action,Adventure,Fantasy,6.3
994,995,The King's Man,Matthew Vaughn,,,131,Action,Adventure,Thriller,6.3
995,996,Dune,David Lynch,,,137,Action,Adventure,Sci-Fi,6.3
996,997,Terminator Genisys,Alan Taylor,,,126,Action,Adventure,Sci-Fi,6.3
997,998,Spider-Man 3,Sam Raimi,,,139,Action,Adventure,Sci-Fi,6.3
998,999,Godzilla vs. Kong,Adam Wingard,,,113,Action,Sci-Fi,Thriller,6.3
999,"1,000",Sky High,Mike Mitchell,,,100,Action,Comedy,Family,6.3
1000,"1,001",Red Notice,Rawson Marshall Thurber,,,118,Action,Comedy,Thriller,6.3
1001,"1,002",Knight and Day,James Mangold,,,109,Action,Adventure,Comedy,6.3
1002,"1,003",Ocean's Eight,Gary Ross,,,110,Action,Comedy,Crime,6.3
1003,"1,004",Red Dawn,John Milius,,,114,Action,Drama,Thriller,6.3
1004,"1,005",King Arthur,Antoine Fuqua,,,126,Action,Adventure,Drama,6.3
1005,"1,006",The Last Stand,Jee-woon Kim,,,107,Action,Thriller,Western,6.3
1006,"1,007",The Shallows,Jaume Collet-Serra,,,86,Action,Drama,Horror,6.3
1007,"1,008",Run Hide Fight,Kyle Rankin,,,109,Action,Crime,Drama,6.3
1008,"1,009",Tomb Raider,Roar Uthaug,,,119,Action,Adventure,Fantasy,6.3
1009,"1,010",Polar,Jonas Åkerlund,,,118,Action,Thriller,,6.3
1010,"1,011",Ghost in the Shell,Rupert Sanders,,,107,Action,Crime,Drama,6.3
1011,"1,012",Terminator 3: Rise of the Machines,Jonathan Mostow,,,109,Action,Sci-Fi,,6.3
1012,"1,013",Waterworld,Kevin Reynolds,,,177,Action,Adventure,Sci-Fi,6.3
1013,"1,014",The Bodyguard,Mick Jackson,,,129,Action,Drama,Music,6.3
1014,"1,015",Central Intelligence,Rawson Marshall Thurber,,,107,Action,Comedy,Crime,6.3
1015,"1,016",White House Down,Roland Emmerich,,,131,Action,Drama,Thriller,6.3
1016,"1,017",Every Which Way But Loose,James Fargo,,,114,Action,Comedy,,6.3
1017,"1,018",Spectral,Nic Mathieu,,,107,Action,Adventure,Sci-Fi,6.3
1018,"1,019",Maze Runner: The Scorch Trials,Wes Ball,,,131,Action,Adventure,Sci-Fi,6.3
1019,"1,020",Miss Congeniality,Donald Petrie,,,109,Action,Comedy,Crime,6.3
1020,"1,021",A View to a Kill,John Glen,,,131,Action,Adventure,Thriller,6.3
1021,"1,022",Bright,David Ayer,,,117,Action,Fantasy,Thriller,6.3
1022,"1,023",Unlocked,Michael Apted,,,98,Action,Thriller,,6.3
1023,"1,024",The Angry Birds Movie,Clay Kaytis,Fergal Reilly,,97,Animation,Action,Adventure,6.3
1024,"1,025",Predator 2,Stephen Hopkins,,,108,Action,Horror,Sci-Fi,6.3
1025,"1,026",Criminal,Ariel Vromen,,,113,Action,Sci-Fi,Thriller,6.3
1026,"1,027",My Spy,Peter Segal,,,99,Action,Comedy,,6.3
1027,"1,028",Jack the Giant Slayer,Bryan Singer,,,114,Action,Adventure,Fantasy,6.3
1028,"1,029",The Collector,Marcus Dunstan,,,90,Action,Horror,Thriller,6.3
1029,"1,030",Transporter 2,Louis Leterrier,,,87,Action,Crime,Thriller,6.3
1030,"1,031",Scouts Guide to the Zombie Apocalypse,Christopher Landon,,,93,Action,Comedy,Horror,6.3
1031,"1,032",Guns Akimbo,Jason Howden,,,98,Action,Comedy,Crime,6.3
1032,"1,033",Once Upon a Time in Mexico,Robert Rodriguez,,,102,Action,Crime,Thriller,6.3
1033,"1,034",Beowulf,Robert Zemeckis,,,115,Animation,Action,Adventure,6.3
1034,"1,035",Sand Castle,Fernando Coimbra,,,113,Action,Drama,War,6.3
1035,"1,036",Death Wish,Eli Roth,,,107,Action,Crime,Drama,6.3
1036,"1,037",The Take,James Watkins,,,92,Action,Crime,Drama,6.3
1037,"1,038",The Commuter,Jaume Collet-Serra,,,104,Action,Mystery,Thriller,6.3
1038,"1,039",The Dead Pool,Buddy Van Horn,,,91,Action,Crime,Mystery,6.3
1039,"1,040",#Alive,Il Cho,,,98,Action,Drama,Horror,6.3
1040,"1,041",The Black Cauldron,Ted Berman,Richard Rich,,80,Animation,Action,Adventure,6.3
1041,"1,042",Surrogates,Jonathan Mostow,,,89,Action,Sci-Fi,Thriller,6.3
1042,"1,043",Revolver,Guy Ritchie,,,111,Action,Crime,Drama,6.3
1043,"1,044",Ninja Assassin,James McTeigue,,,99,Action,Thriller,,6.3
1044,"1,045",Osmosis Jones,Bobby Farrelly,Peter Farrelly,,95,Animation,Action,Adventure,6.3
1045,"1,046",The American,Anton Corbijn,,,105,Action,Crime,Drama,6.3
1046,"1,047",Triple 9,John Hillcoat,,,115,Action,Crime,Thriller,6.3
1047,"1,048",Paycheck,John Woo,,,119,Action,Mystery,Sci-Fi,6.3
1048,"1,049",This Means War,McG,,,103,Action,Comedy,Romance,6.3
1049,"1,050",Entrapment,Jon Amiel,,,113,Action,Crime,Romance,6.3
1050,"1,051",Underworld: Awakening,Måns Mårlind,Björn Stein,,88,Action,Fantasy,Horror,6.3
1051,"1,052",Blue Streak,Les Mayfield,,,93,Action,Comedy,Crime,6.3
1052,"1,053",Johnny English Reborn,Oliver Parker,,,101,Action,Adventure,Comedy,6.3
1053,"1,054",Centurion,Neil Marshall,,,97,Action,Drama,History,6.3
1054,"1,055",Mr. Right,Paco Cabezas,,,95,Action,Comedy,Romance,6.3
1055,"1,056",Free Fire,Ben Wheatley,,,91,Action,Comedy,Crime,6.3
1056,"1,057",Repo Men,Miguel Sapochnik,,,111,Action,Sci-Fi,Thriller,6.3
1057,"1,058",Risen,Kevin Reynolds,,,107,Action,Drama,History,6.3
1058,"1,059",The November Man,Roger Donaldson,,,108,Action,Thriller,,6.3
1059,"1,060",Assassins,Richard Donner,,,133,Action,Crime,Thriller,6.3
1060,"1,061",Escape from the Planet of the Apes,Don Taylor,,,98,Action,Sci-Fi,,6.3
1061,"1,062",Nick of Time,John Badham,,,90,Action,Crime,Drama,6.3
1062,"1,063",Assault on Precinct 13,Jean-François Richet,,,109,Action,Crime,Drama,6.3
1063,"1,064",7500,Patrick Vollrath,,,93,Action,Drama,Thriller,6.3
1064,"1,065",Proof of Life,Taylor Hackford,,,135,Action,Drama,Thriller,6.3
1065,"1,066",Formula 51,Ronny Yu,,,93,Action,Comedy,Crime,6.3
1066,"1,067",ARQ,Tony Elliott,,,88,Action,Sci-Fi,Thriller,6.3
1067,"1,068",Charlie Countryman,Fredrik Bond,,,103,Action,Comedy,Drama,6.3
1068,"1,069",Toofaan,Rakeysh Omprakash Mehra,,,163,Action,Drama,Sport,6.3
1069,"1,070",Fast X,Louis Leterrier,,,141,Action,Adventure,Crime,6.2
1070,"1,071",Thor: Love and Thunder,Taika Waititi,,,118,Action,Adventure,Comedy,6.2
1071,"1,072",Indiana Jones and the Kingdom of the Crystal Skull,Steven Spielberg,,,122,Action,Adventure,,6.2
1072,"1,073",Kindergarten Cop,Ivan Reitman,,,111,Action,Comedy,Crime,6.2
1073,"1,074",Mad Max Beyond Thunderdome,George Miller,George Ogilvie,,107,Action,Adventure,Sci-Fi,6.2
1074,"1,075",Terminator: Dark Fate,Tim Miller,,,128,Action,Adventure,Sci-Fi,6.2
1075,"1,076",Pearl Harbor,Michael Bay,,,183,Action,Drama,History,6.2
1076,"1,077",Transformers: Dark of the Moon,Michael Bay,,,154,Action,Adventure,Sci-Fi,6.2
1077,"1,078",The Legend of Tarzan,David Yates,,,110,Action,Adventure,Drama,6.2
1078,"1,079",Men in Black II,Barry Sonnenfeld,,,88,Action,Adventure,Comedy,6.2
1079,"1,080",The Karate Kid,Harald Zwart,,,140,Action,Drama,Family,6.2
1080,"1,081",300: Rise of an Empire,Noam Murro,,,102,Action,Drama,,6.2
1081,"1,082",Deep Impact,Mimi Leder,,,120,Action,Drama,Sci-Fi,6.2
1082,"1,083",Austin Powers in Goldmember,Jay Roach,,,94,Action,Adventure,Comedy,6.2
1083,"1,084",Cold Pursuit,Hans Petter Moland,,,119,Action,Comedy,Crime,6.2
1084,"1,085",Dracula Untold,Gary Shore,,,92,Action,Drama,Fantasy,6.2
1085,"1,086",Total Recall,Len Wiseman,,,118,Action,Adventure,Sci-Fi,6.2
1086,"1,087",Knowing,Alex Proyas,,,121,Action,Mystery,Sci-Fi,6.2
1087,"1,088",Alien: Resurrection,Jean-Pierre Jeunet,,,109,Action,Horror,Sci-Fi,6.2
1088,"1,089",Dick Tracy,Warren Beatty,,,105,Action,Comedy,Crime,6.2
1089,"1,090",RoboCop,José Padilha,,,117,Action,Crime,Sci-Fi,6.2
1090,"1,091",Transcendence,Wally Pfister,,,119,Action,Drama,Sci-Fi,6.2
1091,"1,092",Kung Pow: Enter the Fist,Steve Oedekerk,,,81,Action,Comedy,,6.2
1092,"1,093",Hitman,Xavier Gens,,,100,Action,Crime,Thriller,6.2
1093,"1,094",Reign of Fire,Rob Bowman,,,101,Action,Adventure,Fantasy,6.2
1094,"1,095",Kate,Cedric Nicolas-Troyan,,,106,Action,Adventure,Crime,6.2
1095,"1,096",3 Days to Kill,McG,,,117,Action,Drama,Thriller,6.2
1096,"1,097",The Cannonball Run,Hal Needham,,,95,Action,Comedy,Sport,6.2
1097,"1,098",Inferno,Ron Howard,,,121,Action,Adventure,Crime,6.2
1098,"1,099",47 Ronin,Carl Rinsch,,,128,Action,Drama,Fantasy,6.2
1099,"1,100",Small Soldiers,Joe Dante,,,110,Action,Adventure,Comedy,6.2
1100,"1,101",Spenser Confidential,Peter Berg,,,111,Action,Comedy,Crime,6.2
1101,"1,102",Maze Runner: The Death Cure,Wes Ball,,,143,Action,Adventure,Sci-Fi,6.2
1102,"1,103",In the Shadow of the Moon,Jim Mickle,,,115,Action,Crime,Mystery,6.2
1103,"1,104",American Assassin,Michael Cuesta,,,111,Action,Thriller,,6.2
1104,"1,105",Walking Tall,Kevin Bray,,,86,Action,Crime,,6.2
1105,"1,106",Rush Hour 3,Brett Ratner,,,91,Action,Comedy,Crime,6.2
1106,"1,107",Time Trap,Mark Dennis,Ben Foster,,87,Action,Adventure,Mystery,6.2
1107,"1,108",The Divergent Series: Insurgent,Robert Schwentke,,,119,Action,Adventure,Sci-Fi,6.2
1108,"1,109",Eraser,Chuck Russell,,,115,Action,Crime,Thriller,6.2
1109,"1,110",The Losers,Sylvain White,,,97,Action,Adventure,Comedy,6.2
1110,"1,111",Parker,Taylor Hackford,,,118,Action,Crime,Thriller,6.2
1111,"1,112",Deliver Us from Evil,Scott Derrickson,,,118,Action,Adventure,Crime,6.2
1112,"1,113",Keanu,Peter Atencio,,,100,Action,Comedy,Crime,6.2
1113,"1,114",The Devil's Own,Alan J. Pakula,,,111,Action,Crime,Drama,6.2
1114,"1,115",Zathura: A Space Adventure,Jon Favreau,,,101,Action,Adventure,Comedy,6.2
1115,"1,116",Jack Ryan: Shadow Recruit,Kenneth Branagh,,,105,Action,Drama,Thriller,6.2
1116,"1,117",Tower Heist,Brett Ratner,,,104,Action,Comedy,Crime,6.2
1117,"1,118",Taken 2,Olivier Megaton,,,92,Action,Crime,Thriller,6.2
1118,"1,119",Blown Away,Stephen Hopkins,,,121,Action,Crime,Drama,6.2
1119,"1,120",Copshop,Joe Carnahan,,,107,Action,Thriller,,6.2
1120,"1,121",The Brothers Grimsby,Louis Leterrier,,,83,Action,Adventure,Comedy,6.2
1121,"1,122",Takers,John Luessenhop,,,107,Action,Crime,Drama,6.2
1122,"1,123",The Wall,Doug Liman,,,88,Action,Drama,Thriller,6.2
1123,"1,124",Hard Target,John Woo,,,97,Action,Crime,Thriller,6.2
1124,"1,125",TMNT,Kevin Munroe,,,87,Animation,Action,Adventure,6.2
1125,"1,126",Moonraker,Lewis Gilbert,,,126,Action,Adventure,Sci-Fi,6.2
1126,"1,127",The Toxic Avenger,Michael Herz,Lloyd Kaufman,,82,Action,Comedy,Horror,6.2
1127,"1,128",Feast,John Gulager,,,95,Action,Comedy,Horror,6.2
1128,"1,129",Death Race 2000,Paul Bartel,,,80,Action,Comedy,Sci-Fi,6.2
1129,"1,130",Shanghai Knights,David Dobkin,,,114,Action,Adventure,Comedy,6.2
1130,"1,131",Johnny English,Peter Howitt,,,87,Action,Adventure,Comedy,6.2
1131,"1,132",Rogue,Greg McLean,,,99,Action,Drama,Horror,6.2
1132,"1,133",Resident Evil: Extinction,Russell Mulcahy,,,94,Action,Horror,Sci-Fi,6.2
1133,"1,134",Rising Sun,Philip Kaufman,,,129,Action,Crime,Drama,6.2
1134,"1,135",Redemption,Steven Knight,,,100,Action,Crime,Drama,6.2
1135,"1,136",Next,Lee Tamahori,,,96,Action,Sci-Fi,Thriller,6.2
1136,"1,137",Lionheart,Sheldon Lettich,,,108,Action,Crime,Drama,6.2
1137,"1,138",Captain Underpants: The First Epic Movie,David Soren,,,89,Animation,Action,Adventure,6.2
1138,"1,139",The Outsider,Martin Zandvliet,,,120,Action,Crime,Drama,6.2
1139,"1,140",Johnny English Strikes Again,David Kerr,,,89,Action,Adventure,Comedy,6.2
1140,"1,141",War,Philip G. Atwell,,,103,Action,Crime,Thriller,6.2
1141,"1,142",The Silencing,Robin Pront,,,93,Action,Crime,Mystery,6.2
1142,"1,143",Outlander,Howard McCain,,,115,Action,Adventure,Sci-Fi,6.2
1143,"1,144",Stuber,Michael Dowse,,,93,Action,Comedy,Crime,6.2
1144,"1,145",Destroyer,Karyn Kusama,,,121,Action,Crime,Drama,6.2
1145,"1,146",The Saint,Phillip Noyce,,,116,Action,Adventure,Romance,6.2
1146,"1,147",Astro Boy,David Bowers,,,94,Animation,Action,Adventure,6.2
1147,"1,148",Pokémon: The First Movie - Mewtwo Strikes Back,Kunihiko Yuyama,,,96,Animation,Action,Adventure,6.2
1148,"1,149",The Boondock Saints II: All Saints Day,Troy Duffy,,,118,Action,Thriller,,6.2
1149,"1,150",The Eagle,Kevin Macdonald,,,114,Action,Adventure,Drama,6.2
1150,"1,151",Loaded Weapon 1,Gene Quintano,,,84,Action,Comedy,Crime,6.2
1151,"1,152",Last Knights,Kazuaki Kiriya,,,115,Action,Drama,History,6.2
1152,"1,153",Money Talks,Brett Ratner,,,97,Action,Comedy,Crime,6.2
1153,"1,154",A Lonely Place to Die,Julian Gilbey,,,99,Action,Adventure,Crime,6.2
1154,"1,155",Mr. Nice Guy,Sammo Kam-Bo Hung,,,88,Action,Adventure,Comedy,6.2
1155,"1,156",After the Sunset,Brett Ratner,,,97,Action,Comedy,Crime,6.2
1156,"1,157",The Warrior's Way,Sngmoo Lee,,,100,Action,Drama,Fantasy,6.2
1157,"1,158",Ong Bak 2,Tony Jaa,Panna Rittikrai,,98,Action,,,6.2
1158,"1,159",The Legend of Tomiris,Akan Satayev,,,156,Action,Drama,History,6.2
1159,"1,160",Dabangg,Abhinav Kashyap,,,126,Action,Comedy,Crime,6.2
1160,"1,161",Ant-Man and the Wasp: Quantumania,Peyton Reed,,,124,Action,Adventure,Comedy,6.1
1161,"1,162",Mortal Kombat,Simon McQuoid,,,110,Action,Adventure,Fantasy,6.1
1162,"1,163",The Lost City,Aaron Nee,Adam Nee,,112,Action,Adventure,Comedy,6.1
1163,"1,164",Justice League,Zack Snyder,,,120,Action,Adventure,Fantasy,6.1
1164,"1,165",San Andreas,Brad Peyton,,,114,Action,Adventure,Thriller,6.1
1165,"1,166",Ambulance,Michael Bay,,,136,Action,Crime,Drama,6.1
1166,"1,167",Mission: Impossible II,John Woo,,,123,Action,Adventure,Thriller,6.1
1167,"1,168",The Expendables 3,Patrick Hughes,,,126,Action,Adventure,Thriller,6.1
1168,"1,169",6 Underground,Michael Bay,,,128,Action,Thriller,,6.1
1169,"1,170",Jack Reacher: Never Go Back,Edward Zwick,,,118,Action,Crime,Drama,6.1
1170,"1,171",Birds of Prey,Cathy Yan,,,109,Action,Comedy,Crime,6.1
1171,"1,172",Lou,Anna Foerster,,,107,Action,Crime,Drama,6.1
1172,"1,173",Code 8,Jeff Chan,,,98,Action,Crime,Drama,6.1
1173,"1,174",Jurassic World: Fallen Kingdom,J.A. Bayona,,,128,Action,Adventure,Sci-Fi,6.1
1174,"1,175",Day Shift,J.J. Perry,,,113,Action,Comedy,Fantasy,6.1
1175,"1,176",Mortal Engines,Christian Rivers,,,128,Action,Adventure,Fantasy,6.1
1176,"1,177",Lightyear,Angus MacLane,,,105,Animation,Action,Adventure,6.1
1177,"1,178",Rambo: Last Blood,Adrian Grunberg,,,89,Action,Crime,Thriller,6.1
1178,"1,179",Blood Red Sky,Peter Thorwarth,,,121,Action,Adventure,Drama,6.1
1179,"1,180",The Sorcerer's Apprentice,Jon Turteltaub,,,109,Action,Adventure,Family,6.1
1180,"1,181",Superman Returns,Bryan Singer,,,154,Action,Adventure,Sci-Fi,6.1
1181,"1,182",Hitman's Wife's Bodyguard,Patrick Hughes,,,100,Action,Comedy,Crime,6.1
1182,"1,183",Days of Thunder,Tony Scott,,,107,Action,Drama,Sport,6.1
1183,"1,184",Rampage,Brad Peyton,,,107,Action,Adventure,Sci-Fi,6.1
1184,"1,185",Snow White and the Huntsman,Rupert Sanders,,,127,Action,Adventure,Drama,6.1
1185,"1,186",Gunpowder Milkshake,Navot Papushado,,,114,Action,Crime,Thriller,6.1
1186,"1,187",Mile 22,Peter Berg,,,94,Action,Thriller,,6.1
1187,"1,188",The Girl in the Spider's Web,Fede Alvarez,,,115,Action,Crime,Drama,6.1
1188,"1,189",Speed Racer,Lana Wachowski,Lilly Wachowski,,135,Action,Adventure,Comedy,6.1
1189,"1,190",I Am Number Four,D.J. Caruso,,,111,Action,Adventure,Sci-Fi,6.1
1190,"1,191",Die Another Day,Lee Tamahori,,,133,Action,Adventure,Thriller,6.1
1191,"1,192",Crawl,Alexandre Aja,,,87,Action,Adventure,Horror,6.1
1192,"1,193",Jumper,Doug Liman,,,88,Action,Adventure,Sci-Fi,6.1
1193,"1,194",Lifeforce,Tobe Hooper,,,101,Action,Horror,Mystery,6.1
1194,"1,195",Dora and the Lost City of Gold,James Bobin,,,102,Action,Adventure,Comedy,6.1
1195,"1,196",Resident Evil: Apocalypse,Alexander Witt,,,94,Action,Horror,Sci-Fi,6.1
1196,"1,197",Never Say Never Again,Irvin Kershner,,,134,Action,Adventure,Thriller,6.1
1197,"1,198",Broken Arrow,John Woo,,,108,Action,Adventure,Thriller,6.1
1198,"1,199",Universal Soldier,Roland Emmerich,,,102,Action,Sci-Fi,,6.1
1199,"1,200",Hansel & Gretel: Witch Hunters,Tommy Wirkola,,,88,Action,Fantasy,Horror,6.1
1200,"1,201",The Huntsman: Winter's War,Cedric Nicolas-Troyan,,,114,Action,Adventure,Drama,6.1
1201,"1,202",The Protégé,Martin Campbell,,,109,Action,Thriller,,6.1
1202,"1,203",Blitz,Elliott Lester,,,97,Action,Crime,Thriller,6.1
1203,"1,204",Push,Paul McGuigan,,,111,Action,Sci-Fi,Thriller,6.1
1204,"1,205",Mystery Men,Kinka Usher,,,121,Action,Comedy,Fantasy,6.1
1205,"1,206",Vampires,John Carpenter,,,108,Action,Horror,Thriller,6.1
1206,"1,207",Krull,Peter Yates,,,121,Action,Adventure,Fantasy,6.1
1207,"1,208",The Postman,Kevin Costner,,,177,Action,Adventure,Drama,6.1
1208,"1,209",Mercury Rising,Harold Becker,,,111,Action,Crime,Drama,6.1
1209,"1,210",Deep Rising,Stephen Sommers,,,106,Action,Adventure,Horror,6.1
1210,"1,211",The Karate Kid Part II,John G. Avildsen,,,113,Action,Family,Sport,6.1
1211,"1,212",The Sentinel,Clark Johnson,,,108,Action,Crime,Thriller,6.1
1212,"1,213",Red Heat,Walter Hill,,,104,Action,Comedy,Crime,6.1
1213,"1,214",Crank: High Voltage,Mark Neveldine,Brian Taylor,,96,Action,Crime,Thriller,6.1
1214,"1,215",Windtalkers,John Woo,,,134,Action,Drama,War,6.1
1215,"1,216",Hit and Run,David Palmer,Dax Shepard,,100,Action,Adventure,Comedy,6.1
1216,"1,217",2.0,S. Shankar,,,148,Action,Sci-Fi,Thriller,6.1
1217,"1,218",Sphere,Barry Levinson,,,134,Action,Mystery,Sci-Fi,6.1
1218,"1,219",Romeo Must Die,Andrzej Bartkowiak,,,115,Action,Crime,Thriller,6.1
1219,"1,220",Ride Along,Tim Story,,,99,Action,Comedy,Crime,6.1
1220,"1,221",American Ultra,Nima Nourizadeh,,,96,Action,Comedy,,6.1
1221,"1,222",The Collection,Marcus Dunstan,,,82,Action,Adventure,Horror,6.1
1222,"1,223",The Jewel of the Nile,Lewis Teague,,,106,Action,Adventure,Comedy,6.1
1223,"1,224",Big Stan,Rob Schneider,,,105,Action,Comedy,,6.1
1224,"1,225",Sky Captain and the World of Tomorrow,Kerry Conran,,,106,Action,Adventure,Mystery,6.1
1225,"1,226",Hotel Artemis,Drew Pearce,,,94,Action,Crime,Drama,6.1
1226,"1,227",Heist,Scott Mann,,,93,Action,Crime,Drama,6.1
1227,"1,228",Solomon Kane,M.J. Bassett,,,104,Action,Adventure,Fantasy,6.1
1228,"1,229",Red State,Kevin Smith,,,88,Action,Crime,Horror,6.1
1229,"1,230",Broken City,Allen Hughes,,,109,Action,Crime,Drama,6.1
1230,"1,231",The Promise,Terry George,,,133,Action,Adventure,Drama,6.1
1231,"1,232",30 Minutes or Less,Ruben Fleischer,,,83,Action,Comedy,Crime,6.1
1232,"1,233",Flight of the Phoenix,John Moore,,,113,Action,Adventure,Drama,6.1
1233,"1,234",Point of No Return,John Badham,,,109,Action,Crime,Drama,6.1
1234,"1,235",Hobo with a Shotgun,Jason Eisener,,,86,Action,Comedy,Horror,6.1
1235,"1,236",Ironclad,Jonathan English,,,121,Action,Drama,History,6.1
1236,"1,237",Conquest of the Planet of the Apes,J. Lee Thompson,,,88,Action,Sci-Fi,,6.1
1237,"1,238",Undisputed,Walter Hill,,,94,Action,Crime,Drama,6.1
1238,"1,239","Tomorrow, When the War Began",Stuart Beattie,,,104,Action,Adventure,Drama,6.1
1239,"1,240",Gringo,Nash Edgerton,,,111,Action,Comedy,Crime,6.1
1240,"1,241",The Replacement Killers,Antoine Fuqua,,,87,Action,Crime,Thriller,6.1
1241,"1,242",Murder at 1600,Dwight H. Little,,,107,Action,Crime,Drama,6.1
1242,"1,243",Welcome to the Punch,Eran Creevy,,,99,Action,Crime,Thriller,6.1
1243,"1,244",The Lovebirds,Michael Showalter,,,86,Action,Comedy,Crime,6.1
1244,"1,245",Seeking Justice,Roger Donaldson,,,105,Action,Crime,Drama,6.1
1245,"1,246",15 Minutes,John Herzfeld,,,120,Action,Crime,Drama,6.1
1246,"1,247",Antitrust,Peter Howitt,,,108,Action,Crime,Drama,6.1
1247,"1,248",Chennai Express,Rohit Shetty,,,141,Action,Comedy,Drama,6.1
1248,"1,249",Thunivu,H. Vinoth,,,145,Action,Crime,Thriller,6.1
1249,"1,250",Sooryavanshi,Rohit Shetty,,,145,Action,Crime,Thriller,6.1
1250,"1,251",Shazam! Fury of the Gods,David F. Sandberg,,,130,Action,Adventure,Comedy,6.0
1251,"1,252",The Fast and the Furious: Tokyo Drift,Justin Lin,,,104,Action,Crime,Thriller,6.0
1252,"1,253",Don't Breathe 2,Rodo Sayagues,,,98,Action,Crime,Horror,6.0
1253,"1,254",Murder Mystery,Kyle Newacheck,,,97,Action,Comedy,Crime,6.0
1254,"1,255",Van Helsing,Stephen Sommers,,,131,Action,Adventure,Fantasy,6.0
1255,"1,256",Godzilla: King of the Monsters,Michael Dougherty,,,132,Action,Adventure,Fantasy,6.0
1256,"1,257",Immortals,Tarsem Singh,,,110,Action,Drama,Fantasy,6.0
1257,"1,258",Sucker Punch,Zack Snyder,,,110,Action,Adventure,Fantasy,6.0
1258,"1,259",S.W.A.T.,Clark Johnson,,,117,Action,Adventure,Crime,6.0
1259,"1,260",Hercules,Brett Ratner,,,98,Action,Adventure,Fantasy,6.0
1260,"1,261",Exodus: Gods and Kings,Ridley Scott,,,150,Action,Adventure,Drama,6.0
1261,"1,262",Those Who Wish Me Dead,Taylor Sheridan,,,100,Action,Drama,Thriller,6.0
1262,"1,263",The Tourist,Florian Henckel von Donnersmarck,,,103,Action,Thriller,,6.0
1263,"1,264",Dante's Peak,Roger Donaldson,,,108,Action,Adventure,Thriller,6.0
